LayerDate,MonthlyMeanSst,LayerName,Year,Month,Fyear,Region,AnnualMeanSst,AnnualLtm,MonthlyLtm,MonthlyMeanSstPercentileRank,AnnualMeanSstPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
2004-04-01,26.613367261542532,cropped_sst_198501.nc,2004,Apr,2004,Mackay Whitsunday Isaac,25.8,25.6,26.8,33.3,58.2,0.2,-0.2,100.8,99.3
2004-04-01,26.850180507136596,cropped_sst_198501.nc,2004,Apr,2004,Wet Tropics,26.5,26.5,27.3,13.3,45.3,0,-0.4,100,98.4
2004-05-01,25.843970185049827,cropped_sst_198501.nc,2004,May,2004,Dry Tropics,26.4,26.2,25.8,50,55,0.2,0,100.8,100.2
2004-05-01,25.450999102032263,cropped_sst_198501.nc,2004,May,2004,Mackay Whitsunday Isaac,25.8,25.6,25.3,60,58.2,0.2,0.2,100.8,100.6
2004-05-01,25.847770744282418,cropped_sst_198501.nc,2004,May,2004,Wet Tropics,26.5,26.5,25.9,40,45.3,0,-0.1,100,99.8
2004-06-01,24.54756096578872,cropped_sst_198501.nc,2004,Jun,2004,Dry Tropics,26.4,26.2,24.4,53.3,55,0.2,0.1,100.8,100.6
2004-06-01,23.801239587111567,cropped_sst_198501.nc,2004,Jun,2004,Mackay Whitsunday Isaac,25.8,25.6,23.7,46.7,58.2,0.2,0.1,100.8,100.4
2004-06-01,24.703619130682,cropped_sst_198501.nc,2004,Jun,2004,Wet Tropics,26.5,26.5,24.6,50,45.3,0,0.1,100,100.4
2004-07-01,23.44417345103856,cropped_sst_198501.nc,2004,Jul,2005,Dry Tropics,26.2,26.2,23.5,46.7,35.6,0,-0.1,100,99.8
2004-07-01,22.540846445293585,cropped_sst_198501.nc,2004,Jul,2005,Mackay Whitsunday Isaac,25.6,25.6,22.6,46.7,42,0,-0.1,100,99.7
2004-07-01,23.660415186348374,cropped_sst_198501.nc,2004,Jul,2005,Wet Tropics,26.3,26.5,23.9,40,22.6,-0.2,-0.2,99.2,99
2004-08-01,23.659214128323686,cropped_sst_198501.nc,2004,Aug,2005,Dry Tropics,26.2,26.2,23.5,63.3,35.6,0,0.2,100,100.7
2004-08-01,22.624560604924742,cropped_sst_198501.nc,2004,Aug,2005,Mackay Whitsunday Isaac,25.6,25.6,22.5,63.3,42,0,0.1,100,100.6
2004-08-01,23.929575766897372,cropped_sst_198501.nc,2004,Aug,2005,Wet Tropics,26.3,26.5,23.9,60,22.6,-0.2,0,99.2,100.1
2004-09-01,24.001287261321938,cropped_sst_198501.nc,2004,Sep,2005,Dry Tropics,26.2,26.2,24.3,33.3,35.6,0,-0.3,100,98.8
2004-09-01,23.229102694911056,cropped_sst_198501.nc,2004,Sep,2005,Mackay Whitsunday Isaac,25.6,25.6,23.4,43.3,42,0,-0.2,100,99.3
2004-09-01,24.217283439980516,cropped_sst_198501.nc,2004,Sep,2005,Wet Tropics,26.3,26.5,24.6,30,22.6,-0.2,-0.4,99.2,98.4
2004-10-01,25.38657177043801,cropped_sst_198501.nc,2004,Oct,2005,Dry Tropics,26.2,26.2,25.5,43.3,35.6,0,-0.1,100,99.6
2004-10-01,24.784102676313967,cropped_sst_198501.nc,2004,Oct,2005,Mackay Whitsunday Isaac,25.6,25.6,24.8,53.3,42,0,-0,100,99.9
2004-10-01,25.504052334313787,cropped_sst_198501.nc,2004,Oct,2005,Wet Tropics,26.3,26.5,25.8,36.7,22.6,-0.2,-0.3,99.2,98.9
2004-11-01,26.861504035267405,cropped_sst_198501.nc,2004,Nov,2005,Dry Tropics,26.2,26.2,26.8,46.7,35.6,0,0.1,100,100.2
2004-11-01,26.34012953205091,cropped_sst_198501.nc,2004,Nov,2005,Mackay Whitsunday Isaac,25.6,25.6,26.2,60,42,0,0.1,100,100.5
2004-11-01,27.033384462556253,cropped_sst_198501.nc,2004,Nov,2005,Wet Tropics,26.3,26.5,27,50,22.6,-0.2,0,99.2,100.1
2004-12-01,27.63476963611799,cropped_sst_198501.nc,2004,Dec,2005,Dry Tropics,26.2,26.2,28,20,35.6,0,-0.4,100,98.7
2004-12-01,27.284514323965915,cropped_sst_198501.nc,2004,Dec,2005,Mackay Whitsunday Isaac,25.6,25.6,27.4,26.7,42,0,-0.1,100,99.6
2004-12-01,27.835667909697936,cropped_sst_198501.nc,2004,Dec,2005,Wet Tropics,26.3,26.5,28.1,23.3,22.6,-0.2,-0.3,99.2,99.1
2005-01-01,28.28449873420281,cropped_sst_198501.nc,2005,Jan,2005,Dry Tropics,26.2,26.2,28.6,33.3,35.6,0,-0.3,100,98.9
2005-01-01,27.84048103470145,cropped_sst_198501.nc,2005,Jan,2005,Mackay Whitsunday Isaac,25.6,25.6,28.1,30,42,0,-0.3,100,99.1
2005-01-01,28.416922391967223,cropped_sst_198501.nc,2005,Jan,2005,Wet Tropics,26.3,26.5,28.8,16.7,22.6,-0.2,-0.4,99.2,98.7
2005-02-01,29.15284550933011,cropped_sst_198501.nc,2005,Feb,2005,Dry Tropics,26.2,26.2,28.9,66.7,35.6,0,0.3,100,100.9
2005-02-01,28.652987965381772,cropped_sst_198501.nc,2005,Feb,2005,Mackay Whitsunday Isaac,25.6,25.6,28.4,70,42,0,0.3,100,100.9
2005-02-01,29.18211190192708,cropped_sst_198501.nc,2005,Feb,2005,Wet Tropics,26.3,26.5,29,60,22.6,-0.2,0.2,99.2,100.6
2005-03-01,28.18746613034711,cropped_sst_198501.nc,2005,Mar,2005,Dry Tropics,26.2,26.2,28.2,43.3,35.6,0,-0,100,100
2005-03-01,27.895069381685637,cropped_sst_198501.nc,2005,Mar,2005,Mackay Whitsunday Isaac,25.6,25.6,27.8,46.7,42,0,0.1,100,100.3
2005-03-01,28.393592001298703,cropped_sst_198501.nc,2005,Mar,2005,Wet Tropics,26.3,26.5,28.4,43.3,22.6,-0.2,-0,99.2,100
2005-04-01,27.246260162291488,cropped_sst_198501.nc,2005,Apr,2005,Dry Tropics,26.2,26.2,27.2,50,35.6,0,0,100,100.2
2005-04-01,26.723732649232367,cropped_sst_198501.nc,2005,Apr,2005,Mackay Whitsunday Isaac,25.6,25.6,26.8,40,42,0,-0.1,100,99.7
2005-04-01,27.32769852855145,cropped_sst_198501.nc,2005,Apr,2005,Wet Tropics,26.3,26.5,27.3,36.7,22.6,-0.2,0,99.2,100.1
2005-05-01,25.730826556197997,cropped_sst_198501.nc,2005,May,2005,Dry Tropics,26.2,26.2,25.8,40,35.6,0,-0.1,100,99.7
2005-05-01,25.09492599423785,cropped_sst_198501.nc,2005,May,2005,Mackay Whitsunday Isaac,25.6,25.6,25.3,26.7,42,0,-0.2,100,99.2
2005-05-01,25.908610116703844,cropped_sst_198501.nc,2005,May,2005,Wet Tropics,26.3,26.5,25.9,43.3,22.6,-0.2,0,99.2,100
2005-06-01,24.395040620633257,cropped_sst_198501.nc,2005,Jun,2005,Dry Tropics,26.2,26.2,24.4,46.7,35.6,0,-0,100,100
2005-06-01,23.78128585497832,cropped_sst_198501.nc,2005,Jun,2005,Mackay Whitsunday Isaac,25.6,25.6,23.7,40,42,0,0.1,100,100.3
2005-06-01,24.75462093938559,cropped_sst_198501.nc,2005,Jun,2005,Wet Tropics,26.3,26.5,24.6,53.3,22.6,-0.2,0.2,99.2,100.6
2005-07-01,23.542831984315786,cropped_sst_198501.nc,2005,Jul,2006,Dry Tropics,26.3,26.2,23.5,53.3,48.5,0.1,0,100.4,100.2
2005-07-01,22.83276595416497,cropped_sst_198501.nc,2005,Jul,2006,Mackay Whitsunday Isaac,25.8,25.6,22.6,66.7,58.2,0.2,0.2,100.8,101
2005-07-01,23.975749112208398,cropped_sst_198501.nc,2005,Jul,2006,Wet Tropics,26.5,26.5,23.9,56.7,45.3,0,0.1,100,100.3
2005-08-01,23.10266935146921,cropped_sst_198501.nc,2005,Aug,2006,Dry Tropics,26.3,26.2,23.5,23.3,48.5,0.1,-0.4,100.4,98.3
2005-08-01,22.2157446881558,cropped_sst_198501.nc,2005,Aug,2006,Mackay Whitsunday Isaac,25.8,25.6,22.5,40,58.2,0.2,-0.3,100.8,98.7
2005-08-01,23.54693140794224,cropped_sst_198501.nc,2005,Aug,2006,Wet Tropics,26.5,26.5,23.9,33.3,45.3,0,-0.4,100,98.5
2005-09-01,23.969227635763524,cropped_sst_198501.nc,2005,Sep,2006,Dry Tropics,26.3,26.2,24.3,30,48.5,0.1,-0.3,100.4,98.6
2005-09-01,23.022109166656126,cropped_sst_198501.nc,2005,Sep,2006,Mackay Whitsunday Isaac,25.8,25.6,23.4,26.7,58.2,0.2,-0.4,100.8,98.4
2005-09-01,24.212924180908754,cropped_sst_198501.nc,2005,Sep,2006,Wet Tropics,26.5,26.5,24.6,26.7,45.3,0,-0.4,100,98.4
2005-10-01,25.954769615235367,cropped_sst_198501.nc,2005,Oct,2006,Dry Tropics,26.3,26.2,25.5,76.7,48.5,0.1,0.5,100.4,101.8
2005-10-01,25.32450047915562,cropped_sst_198501.nc,2005,Oct,2006,Mackay Whitsunday Isaac,25.8,25.6,24.8,76.7,58.2,0.2,0.5,100.8,102.1
2005-10-01,26.130965702800545,cropped_sst_198501.nc,2005,Oct,2006,Wet Tropics,26.5,26.5,25.8,73.3,45.3,0,0.3,100,101.3
2005-11-01,27.223644915635024,cropped_sst_198501.nc,2005,Nov,2006,Dry Tropics,26.3,26.2,26.8,80,48.5,0.1,0.4,100.4,101.6
2005-11-01,26.807053677138082,cropped_sst_198501.nc,2005,Nov,2006,Mackay Whitsunday Isaac,25.8,25.6,26.2,100,58.2,0.2,0.6,100.8,102.3
2005-11-01,27.376389880473003,cropped_sst_198501.nc,2005,Nov,2006,Wet Tropics,26.5,26.5,27,73.3,45.3,0,0.4,100,101.4
2005-12-01,28.469430884694667,cropped_sst_198501.nc,2005,Dec,2006,Dry Tropics,26.3,26.2,28,83.3,48.5,0.1,0.5,100.4,101.7
2005-12-01,28.060120244692257,cropped_sst_198501.nc,2005,Dec,2006,Mackay Whitsunday Isaac,25.8,25.6,27.4,93.3,58.2,0.2,0.7,100.8,102.4
2005-12-01,28.538709423602274,cropped_sst_198501.nc,2005,Dec,2006,Wet Tropics,26.5,26.5,28.1,76.7,45.3,0,0.4,100,101.6
2006-01-01,28.88317071454635,cropped_sst_198501.nc,2006,Jan,2006,Dry Tropics,26.3,26.2,28.6,63.3,48.5,0.1,0.3,100.4,101
2006-01-01,28.70827937677544,cropped_sst_198501.nc,2006,Jan,2006,Mackay Whitsunday Isaac,25.8,25.6,28.1,90,58.2,0.2,0.6,100.8,102.2
2006-01-01,29.105099266616875,cropped_sst_198501.nc,2006,Jan,2006,Wet Tropics,26.5,26.5,28.8,63.3,45.3,0,0.3,100,101.1
2006-02-01,29.207926830302085,cropped_sst_198501.nc,2006,Feb,2006,Dry Tropics,26.3,26.2,28.9,76.7,48.5,0.1,0.3,100.4,101.1
2006-02-01,28.730749289047708,cropped_sst_198501.nc,2006,Feb,2006,Mackay Whitsunday Isaac,25.8,25.6,28.4,73.3,58.2,0.2,0.3,100.8,101.2
2006-02-01,29.40005411051671,cropped_sst_198501.nc,2006,Feb,2006,Wet Tropics,26.5,26.5,29,86.7,45.3,0,0.4,100,101.4
2006-03-01,28.079159899455746,cropped_sst_198501.nc,2006,Mar,2006,Dry Tropics,26.3,26.2,28.2,36.7,48.5,0.1,-0.1,100.4,99.6
2006-03-01,27.765883461619616,cropped_sst_198501.nc,2006,Mar,2006,Mackay Whitsunday Isaac,25.8,25.6,27.8,40,58.2,0.2,-0,100.8,99.9
2006-03-01,28.446055987251363,cropped_sst_198501.nc,2006,Mar,2006,Wet Tropics,26.5,26.5,28.4,50,45.3,0,0,100,100.2
2006-04-01,27.395609752272527,cropped_sst_198501.nc,2006,Apr,2006,Dry Tropics,26.3,26.2,27.2,66.7,48.5,0.1,0.2,100.4,100.7
2006-04-01,27.121059193642022,cropped_sst_198501.nc,2006,Apr,2006,Mackay Whitsunday Isaac,25.8,25.6,26.8,76.7,58.2,0.2,0.3,100.8,101.2
2006-04-01,27.661064989730338,cropped_sst_198501.nc,2006,Apr,2006,Wet Tropics,26.5,26.5,27.3,73.3,45.3,0,0.4,100,101.3
2006-05-01,25.446124627338193,cropped_sst_198501.nc,2006,May,2006,Dry Tropics,26.3,26.2,25.8,26.7,48.5,0.1,-0.4,100.4,98.6
2006-05-01,25.391628093348952,cropped_sst_198501.nc,2006,May,2006,Mackay Whitsunday Isaac,25.8,25.6,25.3,50,58.2,0.2,0.1,100.8,100.4
2006-05-01,25.678447654531322,cropped_sst_198501.nc,2006,May,2006,Wet Tropics,26.5,26.5,25.9,23.3,45.3,0,-0.2,100,99.1
2006-06-01,24.00016259500974,cropped_sst_198501.nc,2006,Jun,2006,Dry Tropics,26.3,26.2,24.4,30,48.5,0.1,-0.4,100.4,98.4
2006-06-01,23.424084167586333,cropped_sst_198501.nc,2006,Jun,2006,Mackay Whitsunday Isaac,25.8,25.6,23.7,26.7,58.2,0.2,-0.3,100.8,98.8
2006-06-01,24.336552353111845,cropped_sst_198501.nc,2006,Jun,2006,Wet Tropics,26.5,26.5,24.6,30,45.3,0,-0.3,100,98.9
2006-07-01,23.46630081187096,cropped_sst_198501.nc,2006,Jul,2007,Dry Tropics,25.7,26.2,23.5,50,6.5,-0.5,-0,98.1,99.9
2006-07-01,22.469861232605826,cropped_sst_198501.nc,2006,Jul,2007,Mackay Whitsunday Isaac,25.1,25.6,22.6,36.7,6.5,-0.5,-0.1,98,99.4
2006-07-01,23.858501823370208,cropped_sst_198501.nc,2006,Jul,2007,Wet Tropics,26.1,26.5,23.9,50,9.7,-0.4,-0,98.5,99.8
2006-08-01,23.3229133300988,cropped_sst_198501.nc,2006,Aug,2007,Dry Tropics,25.7,26.2,23.5,40,6.5,-0.5,-0.2,98.1,99.2
2006-08-01,22.19694264612189,cropped_sst_198501.nc,2006,Aug,2007,Mackay Whitsunday Isaac,25.1,25.6,22.5,36.7,6.5,-0.5,-0.3,98,98.7
2006-08-01,23.69486459153654,cropped_sst_198501.nc,2006,Aug,2007,Wet Tropics,26.1,26.5,23.9,43.3,9.7,-0.4,-0.2,98.5,99.1
2006-09-01,23.574986400966075,cropped_sst_198501.nc,2006,Sep,2007,Dry Tropics,25.7,26.2,24.3,3.3,6.5,-0.5,-0.7,98.1,97
2006-09-01,22.79497226005787,cropped_sst_198501.nc,2006,Sep,2007,Mackay Whitsunday Isaac,25.1,25.6,23.4,10,6.5,-0.5,-0.6,98,97.4
2006-09-01,23.91508123246341,cropped_sst_198501.nc,2006,Sep,2007,Wet Tropics,26.1,26.5,24.6,3.3,9.7,-0.4,-0.7,98.5,97.2
2006-10-01,24.21542002515095,cropped_sst_198501.nc,2006,Oct,2007,Dry Tropics,25.7,26.2,25.5,0,6.5,-0.5,-1.3,98.1,95
2006-10-01,23.64162812510869,cropped_sst_198501.nc,2006,Oct,2007,Mackay Whitsunday Isaac,25.1,25.6,24.8,0,6.5,-0.5,-1.2,98,95.3
2006-10-01,24.494747297858503,cropped_sst_198501.nc,2006,Oct,2007,Wet Tropics,26.1,26.5,25.8,0,9.7,-0.4,-1.3,98.5,94.9
2006-11-01,25.902615218950803,cropped_sst_198501.nc,2006,Nov,2007,Dry Tropics,25.7,26.2,26.8,0,6.5,-0.5,-0.9,98.1,96.7
2006-11-01,25.272377414685725,cropped_sst_198501.nc,2006,Nov,2007,Mackay Whitsunday Isaac,25.1,25.6,26.2,0,6.5,-0.5,-0.9,98,96.5
2006-11-01,26.16629062232558,cropped_sst_198501.nc,2006,Nov,2007,Wet Tropics,26.1,26.5,27,0,9.7,-0.4,-0.8,98.5,96.9
2006-12-01,26.91878050000364,cropped_sst_198501.nc,2006,Dec,2007,Dry Tropics,25.7,26.2,28,3.3,6.5,-0.5,-1.1,98.1,96.1
2006-12-01,26.413344130044067,cropped_sst_198501.nc,2006,Dec,2007,Mackay Whitsunday Isaac,25.1,25.6,27.4,3.3,6.5,-0.5,-1,98,96.4
2006-12-01,27.154684099479702,cropped_sst_198501.nc,2006,Dec,2007,Wet Tropics,26.1,26.5,28.1,3.3,9.7,-0.4,-0.9,98.5,96.6
2007-01-01,28.252655835655645,cropped_sst_198501.nc,2007,Jan,2007,Dry Tropics,25.7,26.2,28.6,26.7,6.5,-0.5,-0.3,98.1,98.8
2007-01-01,27.501271967751133,cropped_sst_198501.nc,2007,Jan,2007,Mackay Whitsunday Isaac,25.1,25.6,28.1,10,6.5,-0.5,-0.6,98,97.9
2007-01-01,28.695406116733484,cropped_sst_198501.nc,2007,Jan,2007,Wet Tropics,26.1,26.5,28.8,40,9.7,-0.4,-0.1,98.5,99.6
2007-02-01,28.098631463399748,cropped_sst_198501.nc,2007,Feb,2007,Dry Tropics,25.7,26.2,28.9,6.7,6.5,-0.5,-0.8,98.1,97.2
2007-02-01,27.63923681278564,cropped_sst_198501.nc,2007,Feb,2007,Mackay Whitsunday Isaac,25.1,25.6,28.4,6.7,6.5,-0.5,-0.8,98,97.3
2007-02-01,28.541841109306805,cropped_sst_198501.nc,2007,Feb,2007,Wet Tropics,26.1,26.5,29,16.7,9.7,-0.4,-0.5,98.5,98.4
2007-03-01,28.023861771353538,cropped_sst_198501.nc,2007,Mar,2007,Dry Tropics,25.7,26.2,28.2,30,6.5,-0.5,-0.2,98.1,99.4
2007-03-01,27.65482886999873,cropped_sst_198501.nc,2007,Mar,2007,Mackay Whitsunday Isaac,25.1,25.6,27.8,33.3,6.5,-0.5,-0.1,98,99.5
2007-03-01,28.285604716208006,cropped_sst_198501.nc,2007,Mar,2007,Wet Tropics,26.1,26.5,28.4,30,9.7,-0.4,-0.1,98.5,99.6
2007-04-01,26.61836044962813,cropped_sst_198501.nc,2007,Apr,2007,Dry Tropics,25.7,26.2,27.2,10,6.5,-0.5,-0.6,98.1,97.9
2007-04-01,26.231845516942364,cropped_sst_198501.nc,2007,Apr,2007,Mackay Whitsunday Isaac,25.1,25.6,26.8,10,6.5,-0.5,-0.6,98,97.9
2007-04-01,26.87872743950854,cropped_sst_198501.nc,2007,Apr,2007,Wet Tropics,26.1,26.5,27.3,16.7,9.7,-0.4,-0.4,98.5,98.5
2007-05-01,25.87728999429925,cropped_sst_198501.nc,2007,May,2007,Dry Tropics,25.7,26.2,25.8,53.3,6.5,-0.5,0.1,98.1,100.3
2007-05-01,25.48259481382414,cropped_sst_198501.nc,2007,May,2007,Mackay Whitsunday Isaac,25.1,25.6,25.3,66.7,6.5,-0.5,0.2,98,100.7
2007-05-01,26.102328510490995,cropped_sst_198501.nc,2007,May,2007,Wet Tropics,26.1,26.5,25.9,56.7,9.7,-0.4,0.2,98.5,100.8
2007-06-01,24.612439013432034,cropped_sst_198501.nc,2007,Jun,2007,Dry Tropics,25.7,26.2,24.4,60,6.5,-0.5,0.2,98.1,100.9
2007-06-01,24.08231267214483,cropped_sst_198501.nc,2007,Jun,2007,Mackay Whitsunday Isaac,25.1,25.6,23.7,76.7,6.5,-0.5,0.4,98,101.6
2007-06-01,25.030974718637847,cropped_sst_198501.nc,2007,Jun,2007,Wet Tropics,26.1,26.5,24.6,76.7,9.7,-0.4,0.4,98.5,101.8
2007-07-01,23.06074525476471,cropped_sst_198501.nc,2007,Jul,2008,Dry Tropics,25.9,26.2,23.5,16.7,16.2,-0.3,-0.4,98.9,98.1
2007-07-01,21.914130427019117,cropped_sst_198501.nc,2007,Jul,2008,Mackay Whitsunday Isaac,25.3,25.6,22.6,13.3,16.2,-0.3,-0.7,98.8,97
2007-07-01,23.537626345665448,cropped_sst_198501.nc,2007,Jul,2008,Wet Tropics,26.2,26.5,23.9,30,19.4,-0.3,-0.4,98.9,98.5
2007-08-01,23.20838755837624,cropped_sst_198501.nc,2007,Aug,2008,Dry Tropics,25.9,26.2,23.5,36.7,16.2,-0.3,-0.3,98.9,98.8
2007-08-01,22.12505551425535,cropped_sst_198501.nc,2007,Aug,2008,Mackay Whitsunday Isaac,25.3,25.6,22.5,30,16.2,-0.3,-0.4,98.8,98.3
2007-08-01,23.578203960446245,cropped_sst_198501.nc,2007,Aug,2008,Wet Tropics,26.2,26.5,23.9,36.7,19.4,-0.3,-0.3,98.9,98.7
2007-09-01,24.051382165614182,cropped_sst_198501.nc,2007,Sep,2008,Dry Tropics,25.9,26.2,24.3,36.7,16.2,-0.3,-0.2,98.9,99
2007-09-01,23.01674374554799,cropped_sst_198501.nc,2007,Sep,2008,Mackay Whitsunday Isaac,25.3,25.6,23.4,20,16.2,-0.3,-0.4,98.8,98.4
2007-09-01,24.311913373237914,cropped_sst_198501.nc,2007,Sep,2008,Wet Tropics,26.2,26.5,24.6,36.7,19.4,-0.3,-0.3,98.9,98.8
2007-10-01,25.550880757773793,cropped_sst_198501.nc,2007,Oct,2008,Dry Tropics,25.9,26.2,25.5,56.7,16.2,-0.3,0.1,98.9,100.2
2007-10-01,24.785666033473973,cropped_sst_198501.nc,2007,Oct,2008,Mackay Whitsunday Isaac,25.3,25.6,24.8,56.7,16.2,-0.3,-0,98.8,99.9
2007-10-01,25.79101081187114,cropped_sst_198501.nc,2007,Oct,2008,Wet Tropics,26.2,26.5,25.8,50,19.4,-0.3,-0,98.9,100
2007-11-01,26.67224933396833,cropped_sst_198501.nc,2007,Nov,2008,Dry Tropics,25.9,26.2,26.8,36.7,16.2,-0.3,-0.1,98.9,99.5
2007-11-01,26.097215543953386,cropped_sst_198501.nc,2007,Nov,2008,Mackay Whitsunday Isaac,25.3,25.6,26.2,40,16.2,-0.3,-0.1,98.8,99.6
2007-11-01,26.877626357095767,cropped_sst_198501.nc,2007,Nov,2008,Wet Tropics,26.2,26.5,27,40,19.4,-0.3,-0.1,98.9,99.5
2007-12-01,28.044607059096258,cropped_sst_198501.nc,2007,Dec,2008,Dry Tropics,25.9,26.2,28,43.3,16.2,-0.3,0,98.9,100.2
2007-12-01,27.37108694371198,cropped_sst_198501.nc,2007,Dec,2008,Mackay Whitsunday Isaac,25.3,25.6,27.4,33.3,16.2,-0.3,-0,98.8,99.9
2007-12-01,28.274115534896023,cropped_sst_198501.nc,2007,Dec,2008,Wet Tropics,26.2,26.5,28.1,60,19.4,-0.3,0.2,98.9,100.6
2008-01-01,28.94810301049292,cropped_sst_198501.nc,2008,Jan,2008,Dry Tropics,25.9,26.2,28.6,70,16.2,-0.3,0.3,98.9,101.2
2008-01-01,28.348330241017162,cropped_sst_198501.nc,2008,Jan,2008,Mackay Whitsunday Isaac,25.3,25.6,28.1,56.7,16.2,-0.3,0.2,98.8,100.9
2008-01-01,29.132689519049027,cropped_sst_198501.nc,2008,Jan,2008,Wet Tropics,26.2,26.5,28.8,66.7,19.4,-0.3,0.3,98.9,101.2
2008-02-01,28.705528473789453,cropped_sst_198501.nc,2008,Feb,2008,Dry Tropics,25.9,26.2,28.9,33.3,16.2,-0.3,-0.2,98.9,99.3
2008-02-01,28.413473637428247,cropped_sst_198501.nc,2008,Feb,2008,Mackay Whitsunday Isaac,25.3,25.6,28.4,50,16.2,-0.3,0,98.8,100
2008-02-01,29.021958471635617,cropped_sst_198501.nc,2008,Feb,2008,Wet Tropics,26.2,26.5,29,40,19.4,-0.3,0,98.9,100.1
2008-03-01,27.43873983605444,cropped_sst_198501.nc,2008,Mar,2008,Dry Tropics,25.9,26.2,28.2,10,16.2,-0.3,-0.8,98.9,97.3
2008-03-01,27.031489339611465,cropped_sst_198501.nc,2008,Mar,2008,Mackay Whitsunday Isaac,25.3,25.6,27.8,6.7,16.2,-0.3,-0.8,98.8,97.2
2008-03-01,27.697265349570596,cropped_sst_198501.nc,2008,Mar,2008,Wet Tropics,26.2,26.5,28.4,10,19.4,-0.3,-0.7,98.9,97.5
2008-04-01,26.413929567104432,cropped_sst_198501.nc,2008,Apr,2008,Dry Tropics,25.9,26.2,27.2,6.7,16.2,-0.3,-0.8,98.9,97.1
2008-04-01,25.90755780332073,cropped_sst_198501.nc,2008,Apr,2008,Mackay Whitsunday Isaac,25.3,25.6,26.8,6.7,16.2,-0.3,-0.9,98.8,96.7
2008-04-01,26.603258184577584,cropped_sst_198501.nc,2008,Apr,2008,Wet Tropics,26.2,26.5,27.3,6.7,19.4,-0.3,-0.7,98.9,97.4
2008-05-01,24.974607059303015,cropped_sst_198501.nc,2008,May,2008,Dry Tropics,25.9,26.2,25.8,6.7,16.2,-0.3,-0.8,98.9,96.8
2008-05-01,24.630092503515026,cropped_sst_198501.nc,2008,May,2008,Mackay Whitsunday Isaac,25.3,25.6,25.3,10,16.2,-0.3,-0.7,98.8,97.4
2008-05-01,25.227066773369856,cropped_sst_198501.nc,2008,May,2008,Wet Tropics,26.2,26.5,25.9,13.3,19.4,-0.3,-0.7,98.9,97.4
2008-06-01,23.977005405477716,cropped_sst_198501.nc,2008,Jun,2008,Dry Tropics,25.9,26.2,24.4,26.7,16.2,-0.3,-0.4,98.9,98.3
2008-06-01,23.365989811215325,cropped_sst_198501.nc,2008,Jun,2008,Mackay Whitsunday Isaac,25.3,25.6,23.7,23.3,16.2,-0.3,-0.3,98.8,98.6
2008-06-01,24.396940427566694,cropped_sst_198501.nc,2008,Jun,2008,Wet Tropics,26.2,26.5,24.6,33.3,19.4,-0.3,-0.2,98.9,99.2
2008-07-01,23.112371266372804,cropped_sst_198501.nc,2008,Jul,2009,Dry Tropics,26.4,26.2,23.5,23.3,55,0.2,-0.4,100.8,98.4
2008-07-01,22.383672512206186,cropped_sst_198501.nc,2008,Jul,2009,Mackay Whitsunday Isaac,25.7,25.6,22.6,30,48.5,0.1,-0.2,100.4,99
2008-07-01,23.36272564175327,cropped_sst_198501.nc,2008,Jul,2009,Wet Tropics,26.7,26.5,23.9,20,67.9,0.2,-0.5,100.8,97.8
2008-08-01,22.933021648789484,cropped_sst_198501.nc,2008,Aug,2009,Dry Tropics,26.4,26.2,23.5,13.3,55,0.2,-0.6,100.8,97.6
2008-08-01,21.82210452991101,cropped_sst_198501.nc,2008,Aug,2009,Mackay Whitsunday Isaac,25.7,25.6,22.5,13.3,48.5,0.1,-0.7,100.4,97
2008-08-01,23.419819508218595,cropped_sst_198501.nc,2008,Aug,2009,Wet Tropics,26.7,26.5,23.9,20,67.9,0.2,-0.5,100.8,98
2008-09-01,24.393983740147537,cropped_sst_198501.nc,2008,Sep,2009,Dry Tropics,26.4,26.2,24.3,63.3,55,0.2,0.1,100.8,100.4
2008-09-01,23.245749298893227,cropped_sst_198501.nc,2008,Sep,2009,Mackay Whitsunday Isaac,25.7,25.6,23.4,46.7,48.5,0.1,-0.2,100.4,99.3
2008-09-01,24.833745507126682,cropped_sst_198501.nc,2008,Sep,2009,Wet Tropics,26.7,26.5,24.6,66.7,67.9,0.2,0.2,100.8,101
2008-10-01,25.928631454302366,cropped_sst_198501.nc,2008,Oct,2009,Dry Tropics,26.4,26.2,25.5,73.3,55,0.2,0.4,100.8,101.7
2008-10-01,25.09381592350906,cropped_sst_198501.nc,2008,Oct,2009,Mackay Whitsunday Isaac,25.7,25.6,24.8,66.7,48.5,0.1,0.3,100.4,101.2
2008-10-01,26.1325631468735,cropped_sst_198501.nc,2008,Oct,2009,Wet Tropics,26.7,26.5,25.8,76.7,67.9,0.2,0.3,100.8,101.3
2008-11-01,27.442235801924213,cropped_sst_198501.nc,2008,Nov,2009,Dry Tropics,26.4,26.2,26.8,93.3,55,0.2,0.6,100.8,102.4
2008-11-01,26.69501389142653,cropped_sst_198501.nc,2008,Nov,2009,Mackay Whitsunday Isaac,25.7,25.6,26.2,86.7,48.5,0.1,0.5,100.4,101.9
2008-11-01,27.634377257488264,cropped_sst_198501.nc,2008,Nov,2009,Wet Tropics,26.7,26.5,27,90,67.9,0.2,0.6,100.8,102.3
